Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	LOEUF	Synapse localization	Autism susceptibility
PPP1R10	ENSG00000204569|ENSG00000206489|ENSG00000227804|ENSG00000230995|ENSG00000231737|ENSG00000235291|ENSG00000238104	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	1	PF00642|PF08711	zf-CCCH|Med26	Zinc finger C-x8-C-x5-C-x3-H type (and similar)|TFIIS helical bundle-like domain	1.60940525	0.889213856777778	0.290186293333333	0	0.043743455	3.98022642240988	4.10566550788996	5.57515346814577	4.53524426695836	3.9408902662165	4.30607992242581	5.266692856157	2.5154832498712	2.21892995672783	2.39588531982046	2.12183794261203	0.154	0	0
PPRC1	ENSG00000148840	peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:HGNC Symbol;Acc:HGNC:30025]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.0791454590357143	0.0144292483703704	0	0	0	2.29448841920133	2.48839932136008	3.91217080294995	2.93741596010294	2.35665936886136	2.78389662496884	4.44064662252151	2.64813699985634	1.61537621689406	1.54425055443127	1.0914393036099	0.152	0	0
PPWD1	ENSG00000113593	peptidylprolyl isomerase domain and WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28954]	1	PF00160|PF00400	Pro_isomerase|WD40	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD|WD domain, G-beta repeat	4.58499738035714	3.45546221462963	0.102552418333333	0	0.676517355	3.51895051492437	3.77295716834113	5.23491703948557	4.11234984056352	3.63380317079235	3.83413475065417	4.9991702117645	2.71910062379834	2.03767834225785	2.25658186985931	1.43824289759641	0.65	0	0
PREB	ENSG00000138073	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]	1	PF00400	WD40	WD domain, G-beta repeat	0.025210889	0	0	0	0	4.51009477618153	4.78671396810591	6.12974357534065	5.09378410101974	4.60801672530255	5.04249550803491	6.06845585200555	2.73159177395764	2.2830397182256	2.64953865458503	2.17116259595393	0.735	0	0
PRKRA	ENSG00000180228	protein activator of interferon induced protein kinase EIF2AK2 [Source:HGNC Symbol;Acc:HGNC:9438]	1	PF16482|PF00035	Staufen_C|dsrm	Staufen C-terminal domain|Double-stranded RNA binding motif	2.61186029053571	1.52382045685185	0	0	0.0015263158	4.37009451603714	4.39304202328989	5.36660897603129	4.55482211967586	4.33755411380142	4.66565995416103	5.28626018228685	2.40674159518517	2.66967766720727	2.70518553363174	2.2179056087414	0.558	0	0
PRPF19	ENSG00000110107	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]	1	PF00400|PF04564|PF08606	WD40|U-box|Prp19	WD domain, G-beta repeat|U-box domain|Prp19/Pso4-like	1.14792066428571	0.80633089462963	0	0	0	5.69327506788559	5.87266503143884	7.50071044793511	7.07665528869566	5.71676871323216	6.56999835214673	6.46769194618209	4.04593802999622	3.34901291247747	3.97338305317071	2.44851301561614	0.106	0	1
PRPF3	ENSG00000117360	pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]	1	PF01480|PF08572|PF06544	PWI|DUF1115	PWI domain|Protein of unknown function (DUF1115)	1.53745991053571	0.590463620555556	0.9214092	0.07316163	0.27490165	3.4466095807203	3.65715407124654	5.51562257713659	3.75580625972743	3.4450274305852	3.61660471267076	5.00818208224212	2.44742554616376	2.14818147228349	2.36853646553635	1.64262397837014	0.068	0	0
PRPF31	ENSG00000105618|ENSG00000274144|ENSG00000274651|ENSG00000274894|ENSG00000275117|ENSG00000275885|ENSG00000276421|ENSG00000277154|ENSG00000277707|ENSG00000277953	pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446]	1	PF09785|PF01798	Nop	snoRNA binding domain, fibrillarin	0.359037812875	0.148970364855556	0.00351190466666667	0	0	4.75552855751322	4.87478959013829	6.13125095286486	5.18485551191232	4.84844767832581	5.04807485011949	5.87852427207598	3.44538277592883	2.8826268683077	3.52187191242129	2.20670348911785	0.302	0	0
PRPF4	ENSG00000136875	pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]	1	PF00400|PF08799	WD40|PRP4	WD domain, G-beta repeat|pre-mRNA processing factor 4 (PRP4) like	0.0956433296160714	0.00944801262962963	0	0	0	2.86038878296828	3.05494829901127	4.39019303675101	3.62544584683384	2.89861468825028	3.2957920724466	4.31373199003214	2.99110022894289	2.52052822058665	2.86087943131155	1.98843413248887	0.227	0	0
PRPF8	ENSG00000174231|ENSG00000274442	pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]	1	PF08084|PF08082|PF10596|PF10597|PF12134|PF08083|PF01398|PF10598	PROCT|PRO8NT|U6-snRNA_bdg|U5_2-snRNA_bdg|PRP8_domainIV|PROCN|JAB|RRM_4	PROCT (NUC072) domain|PRO8NT (NUC069), PrP8 N-terminal domain|U6-snRNA interacting domain of PrP8|U5-snRNA binding site 2 of PrP8|PRP8 domain IV core|PROCN (NUC071) domain|JAB1/Mov34/MPN/PAD-1 ubiquitin protease|RNA recognition motif of the spliceosomal PrP8	3.78900659464286	3.47844347222222	0.478286573333333	0.07330373	0.115544255	4.75378635916132	5.00899102343521	7.23029429353288	5.71230137899701	4.72731058286584	5.18135702798529	6.79167083620465	3.86332023021533	3.82684054111786	3.5402580639016	2.67025581291714	0.178	0	1
PRR3	ENSG00000204576|ENSG00000206491|ENSG00000223766|ENSG00000223887|ENSG00000228186|ENSG00000229202|ENSG00000233564	proline rich 3 [Source:HGNC Symbol;Acc:HGNC:21149]	1	PF00642	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0.740725959455357	0.125041255759259	0	0	0	3.55703015781963	3.34254407882432	5.09491797906495	4.14752650577118	3.71761610961395	4.13551024457878	3.95187682704341	0.950967832747965	1.59824138613813	1.86068048845096	1.38829525545506	1.099	0	0
PSPC1	ENSG00000121390	paraspeckle component 1 [Source:HGNC Symbol;Acc:HGNC:20320]	1	PF00076|PF08075	RRM_1|NOPS	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|NOPS (NUC059) domain	6.79986323928571	6.21349235	1.84345713333333	0.90695727	2.68764945	3.7266241688997	3.82128673107485	5.23120197665604	4.24367669652447	3.80745796802321	4.20857968576089	4.67107253491079	3.12917043128645	2.04216181542239	2.67824625015116	2.13275888139006	0.277	0	0
PTBP1	ENSG00000011304	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	1	PF13893|PF00076	RRM_5|RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.262190160267143	0.0502002829740741	0.00291666666666667	0	0	4.09409246893052	4.3091689099428	5.76455316772737	4.13158948432813	4.1263038693394	4.48200280706469	7.11656229855909	4.68402706872965	4.39364934166476	4.08475802260914	1.1899684232347	0.176	0	0
PTBP2	ENSG00000117569	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	1	PF00076|PF13893	RRM_1|RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.85394727321429	6.33916082037037	3.10583713333333	0.6404982	8.6398375	2.51754530708815	2.51924498177782	3.45306448471034	2.54898153990065	2.62520267877591	2.89336415247864	2.90616906769106	2.05856575136588	1.54763492123375	1.87181362618711	2.15576195867905	0.222	0	1
PTBP3	ENSG00000119314	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	1	PF00076|PF13893	RRM_1|RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	3.64344244089286	1.56064543796296	0.103185784333333	0.5931495	0.0663263865	2.20632126954128	2.41217316227701	3.55939575270366	2.38959709702777	2.10026453130236	2.83235940979401	4.3286354377786	3.44449336800195	2.76714272388774	2.48411699365061	2.22014384291529	0.369	0	0
PTRH1	ENSG00000187024	peptidyl-tRNA hydrolase 1 homolog [Source:HGNC Symbol;Acc:HGNC:27039]	1	PF01195	Pept_tRNA_hydro	Peptidyl-tRNA hydrolase	0	0	0	0	0	2.5211512696379	2.29251821249359	2.03852046517507	2.57541157307373	2.5510139093016	2.74554929061559	2.62698106769234	0.444283901753881	0.228861005795711	0.37938899191941	0.324538133225712	1.659	0	0
PUF60	ENSG00000179950|ENSG00000274081	poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.283196182846429	0.0896685027518519	0	0	0	5.27454122623048	5.40057379158575	6.04225253297827	5.71640382299876	5.34413254119733	5.49183706629572	5.88437813012256	3.3857429526571	3.26854534416632	3.64850173614357	2.43393988280297	0.245	0	0
PUM1	ENSG00000134644	pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]	1	PF00806	PUF	Pumilio-family RNA binding repeat	6.26417033928571	5.88723892222222	3.96946286666667	2.2768683	2.0189251	4.15267018564828	4.17429055721994	5.53300728021569	4.47680289820954	4.06741499920201	4.71293688082399	5.2226345676816	3.66238870728054	3.59812814581613	3.56077316292291	3.76224184364411	0.129	0	0
PUM2	ENSG00000055917	pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]	1	PF00806	PUF	Pumilio-family RNA binding repeat	6.88527410178571	6.87818427037037	1.08043358	1.593055	2.2284813	4.28417355542467	4.36070138107983	6.18697192370642	4.80555558413258	4.42761287673956	4.55460112988106	5.54787855138132	3.00545709670796	3.05131990702491	2.92883965091131	3.07051870131652	0.284	1	0
PURA	ENSG00000185129	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	1	PF04845	PurA	PurA ssDNA and RNA-binding protein	3.53707313392857	1.90658199722222	0.02596322	0	0	2.62723327649087	2.53722026458482	3.96162795823793	2.72045140313518	2.53465679060253	2.85637821616771	3.20525330434536	0.289456261228168	0.25388617347151	0.365693479428885	2.13279604044323	0.335	1	0
PURB	ENSG00000146676	purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]	1	PF04845	PurA	PurA ssDNA and RNA-binding protein	0.681075293035714	0.192559985968519	0	0	0	3.38835763509421	3.43201800885021	5.56079595096895	4.00297249418984	3.40210409736516	3.30295068585454	4.29186873495271	1.96016568241794	1.72010680461517	1.86881050798947	1.89204417001731	0.643	0	0
PURG	ENSG00000172733	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	1	PF04845	PurA	PurA ssDNA and RNA-binding protein	4.94911635	3.79384726111111	2.10495133333333	0.24998224	0.37155232	2.09414146379039	2.41250244184087	4.03146577649819	2.39811501015196	2.08513908043266	2.39946097118731	0.368781756455328	0.631912793987089	1.08716891584776	0.982830011665869	1.29714021751209	0.295	1	0
PUS1	ENSG00000177192	pseudouridylate synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]	1	PF01416	PseudoU_synth_1	tRNA pseudouridine synthase	0.307900832473214	0.0329516833018519	0	0	0	2.21041068551047	2.70352600154039	3.25603390304445	2.83258423165447	2.38707298009108	2.49201979812515	3.26439530720426	1.57878077648785	0.464719159669376	0.649333661401025	0.323310739990732	0.855	0	0
PUS3	ENSG00000110060	pseudouridylate synthase 3 [Source:HGNC Symbol;Acc:HGNC:25461]	1	PF01416	PseudoU_synth_1	tRNA pseudouridine synthase	0.00761716356785714	0.000839947037037037	0	0	0	2.3380877704383	2.46034416247065	3.20130451275499	2.49505808747003	2.22503425493421	2.70340196809313	3.40816021679448	2.48948810107612	2.01221572803326	2.10636848991505	1.27990263458653	1.115	0	0
PUS7	ENSG00000091127	pseudouridylate synthase 7 (putative) [Source:HGNC Symbol;Acc:HGNC:26033]	1	PF01142	TruD	tRNA pseudouridine synthase D (TruD)	3.49884516553571	1.04952755459259	0.222312056666667	0.08547069	0.27384202	1.61878837273999	1.98387101382405	3.53781290915827	2.35382856942621	1.96596155213762	2.24196218221519	3.17751441885391	3.07089900051877	1.58921803469035	1.91834780536252	0.726406749765227	0.827	0	0
PUS7L	ENSG00000129317	pseudouridylate synthase 7 like [Source:HGNC Symbol;Acc:HGNC:25276]	1	PF01142	TruD	tRNA pseudouridine synthase D (TruD)	4.16246152857143	3.99281463888889	0.0040607735	0	0.0016052632	1.3945854792395	1.60186288028696	3.36706697723557	1.76626015470056	1.45110822339723	1.867971561232	2.02318082000398	1.58564470794848	0.84276062412407	1.00590674467293	0.887859939825266	0.843	0	0
PUSL1	ENSG00000169972	pseudouridylate synthase-like 1 [Source:HGNC Symbol;Acc:HGNC:26914]	1	PF01416	PseudoU_synth_1	tRNA pseudouridine synthase	0	0	0	0	0	3.05326776479032	2.99157898587149	4.39442496539079	3.54816532319767	3.10698978416989	3.10092215838691	4.03469993721226	1.80124787348559	1.47455805772903	1.41097369816127	0.872670350358571	1.977	0	0
PWP1	ENSG00000136045	PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]	1	PF00400	WD40	WD domain, G-beta repeat	3.93191021785714	2.85065866666667	0.207867674666667	0	0.039157895	3.99809619031422	4.11870025748262	5.3419288350591	4.55663173418382	3.90401195349293	4.42529144608006	5.29145253272228	3.6815389142645	2.79452330610071	3.15522820213141	2.82431989046384	1.01	0	0
PWP2	ENSG00000241945	PWP2 periodic tryptophan protein homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:9711]	1	PF04003|PF00400	WD40	WD domain, G-beta repeat	0	0	0	0	0	0.386750258215094	0.367281593414268	0.665488280477644	0.46274548373135	0.397168803205142	0.443671359140266	0.709132680647177	0.567639705022029	0.326805932208612	0.318034118903336	0.0969643856582909	0.499	0	0
QARS	ENSG00000172053	glutaminyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:9751]	1	PF03950|PF00749|PF04558|PF04557	tRNA-synt_1c_C|tRNA-synt_1c|tRNA_synt_1c_R1|tRNA_synt_1c_R2	tRNA synthetases class I (E and Q), anti-codon binding domain|tRNA synthetases class I (E and Q), catalytic domain|Glutaminyl-tRNA synthetase, non-specific RNA binding region part 1|Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2	0.6126077615	0.345150263451852	0.0283558446666667	0	0	4.23086394343725	4.46947576549004	5.3355958012782	4.74251828749859	4.32925996400452	4.573277567876	6.63652312083974	4.16488765948745	4.0844373313384	4.1223664668708	1.91279573669445	0.806	0	0
QKI	ENSG00000112531	QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]	1	PF16544|PF00013|PF16551	STAR_dimer|KH_1	Homodimerisation region of STAR domain protein|KH domain	2.22740794792857	8.62476881296296	10.2499776666667	10.353529	12.079389	5.66134771861857	5.53876938602168	4.42777711397189	5.20491539378743	5.6235888986134	5.32767299463197	4.3573830938476	2.54745159727454	2.71892616119674	2.88741657290399	3.67347200939817	0.437	1	0
R3HCC1	ENSG00000104679	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	1	PF01424	R3H	R3H domain	0.0130757491285714	0.0062962962962963	0	0	0	4.54502932363692	4.51001879721009	5.24654490115276	4.70134389356057	4.63537132404334	4.6034601844209	4.90353965451724	2.11860617659034	2.49642597272947	2.87699817941811	2.59259596475122	1.335	0	0
R3HDM1	ENSG00000048991	R3H domain containing 1 [Source:HGNC Symbol;Acc:HGNC:9757]	1	PF12752|PF01424	R3H	R3H domain	10.00165375	8.26349409074074	3.9525721	1.01746	3.38132385	3.99510457423233	3.64253696352908	5.4631074436434	6.01589224764338	3.83392231067932	4.02146196012074	3.53455968460832	1.57512141833124	1.37838785187543	1.24490325913375	1.42294885785496	0.328	0	0
R3HDM2	ENSG00000179912	R3H domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29167]	1	PF01424|PF12752	R3H	R3H domain	7.76246920892857	6.92652478148148	5.04931886666667	3.151417	4.54943535	4.40212866186721	4.40158951137509	6.3408221585928	5.42579496355584	4.36774846556546	4.55379054423047	5.10572416697435	0.767917150940136	0.951381441711442	0.800083424711021	1.22501924565241	0.176	0	0
RACK1	ENSG00000204628	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]	1	PF00400	WD40	WD domain, G-beta repeat	2.5206969375	2.06881252685185	0.0106892369333333	0	0.004289474	6.55107760551336	6.61972038693494	7.72952218151452	6.51243549954777	6.41745424233856	6.72031951249767	8.77917105967719	6.61327121546611	6.49531926126236	6.20547389497951	4.06928759350003	0.16	0	0
RAE1	ENSG00000101146	ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828]	1	PF00400	WD40	WD domain, G-beta repeat	0.390490284	0.0244294533018519	0	0	0	3.17500235795731	3.38375750707017	5.10458617415222	3.96335389437851	3.24288446314226	3.74363344642716	4.31924941033776	2.16051429769801	2.13566101461165	2.31361936146943	1.68072315415005	0.194	0	0
RALY	ENSG00000125970	RALY heterogeneous nuclear ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15921]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.13960135767857	0.315208377481482	0.35166494	0.3763701	0.672119915	3.91096286083022	3.88816361953076	4.76811020276067	4.33462547893494	3.9529858003903	4.26024400142208	5.49673076866383	2.88780313758075	3.10583171346221	3.46376045132423	1.65807508288711	0.64	0	0
RALYL	ENSG00000184672	RALY RNA binding protein-like [Source:HGNC Symbol;Acc:HGNC:27036]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	11.2220870982143	4.53981987925926	0.439913626666667	0.41932383	0.46700823	3.45304472444439	3.59157111500979	5.57653120764288	4.37500466719215	3.34829616613886	4.49690329741983	0.0376484546260182	0.00869172858494871	0.033400832238692	0.245854182001863	2.31266659678935	0.541	0	0
RAVER1	ENSG00000161847	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.0558514906392857	0.0365524241166667	0.0541238913333333	0	0	3.53113189168104	3.55447834314434	4.99868745230767	3.79381266774578	3.49477399942949	3.85113935833978	5.38083678789134	1.23290043288415	1.07619078986931	1.01916581385535	0.408765762741536	0.36	0	0
RAVER2	ENSG00000162437	ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.43552142658929	1.7505778387037	2.0274717	0	0	3.08954221744883	3.17623579338168	4.47184101319609	2.9944258526748	2.8647368642096	2.88427945755419	3.25895603880066	2.0301851498215	1.62873608224774	1.5616987437493	0.613991696132347	0.814	0	0
RBBP4	ENSG00000162521	RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]	1	PF12265|PF00400	CAF1C_H4-bd|WD40	Histone-binding protein RBBP4 or subunit C of CAF1 complex|WD domain, G-beta repeat	4.64887939285714	3.58096490481481	1.69809778	0.19293073	0.682952345	4.32486819488736	4.4789297527709	5.64666814562765	4.60538173002599	4.26978871723395	4.66526200382174	5.2861196887318	3.82797409140027	4.03657583876948	4.09747723598365	2.68875551641719	0.253	0	0
RBBP5	ENSG00000117222	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]	1	PF00400	WD40	WD domain, G-beta repeat	0.577390782089286	0.125687926888889	0.00815476166666667	0	0	2.57237554094257	2.81954352598994	4.10949846977753	3.1283148498846	2.68766765746649	2.91808468730413	3.46449837443229	2.27484568131596	1.9933842786474	2.18542947965072	1.7262586460134	0.189	0	1
RBBP7	ENSG00000102054	RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]	1	PF00400|PF12265	WD40|CAF1C_H4-bd	WD domain, G-beta repeat|Histone-binding protein RBBP4 or subunit C of CAF1 complex	2.3838845925	1.20501048592593	0.0121892266666667	0	0.04481579	4.99853853127764	5.3142560376953	5.70110819690914	5.46845624477435	4.82362199813287	5.1461460512038	6.28493789228356	2.98773053810935	2.9759440344318	2.85864653058681	3.15542928422997	0.28	0	0
RBFOX1	ENSG00000078328	RNA binding protein, fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	1	PF00076|PF12414	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	12.4623437410714	11.262238512963	3.15392296666667	3.0790133	6.6113349	3.85813023172315	4.75879085185249	5.4471725134549	5.12292529257333	4.09964868023641	2.8673331100614	0.112231589409624	0.0569224606231561	0.0799242595920788	0.0953201414289808	1.13311349062731	0.336	0	1
RBFOX2	ENSG00000100320|ENSG00000277564	RNA binding protein, fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]	1	PF12414|PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	8.75771238392857	8.82281208333333	6.255858	0.34322125	2.3967775	4.31407291464764	4.39686161796992	7.47519434587699	5.55119606683418	4.28483242677718	4.80250861041259	5.42230365332767	2.9246015391451	3.42000162417737	3.60052109936031	3.81797763970442	0.194	0	0
RBFOX3	ENSG00000167281	RNA binding protein, fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	1	PF00076|PF12414	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	7.98234912857143	6.97250022037037	0.22173358	0.16099468	0.22536575	3.99593670350459	4.34486754579341	7.86439665131893	5.78644999409976	4.00856756231983	2.95306963766094	0.432450633991201	0.447489771835104	0.0363115727261258	0.0233306784661953	0.419421601050299	0.166	0	0
