"Ensembl ID","HGNC ID","Gene name","Gene description","Gene ID","UniProt AC","UniProt ID","Domain","GeneTag","GeneDesc","Function","Modification","PMID Function","Complex name","Target","Specific target","Product","PMID target","Comment","Excitatory Expression","Inhibitory Expression","Astrocyte Expression","Microglia Expression","Oligodendrocyte Expression","Amygdala expression","Basal ganglia expression","Cerebellum expression","Cortex expression","Hippocampus expression","Hypothalamus expression","Non-brain expression","Accelerated dorsal expression (D2)","NPC expression (D15)","Neural rosette expression (D21)","Neuron expression (D77)","LOEUF","Synapse localization","Autism susceptibility","predictions"
"ENSG00000088305","HGNC:2979","DNMT3B","DNA (cytosine-5-)-methyltransferase 3 beta","1789","Q9UBC3","DNM3B_HUMAN","DNA_methylase PF00145 575-725, PWWP PF00855 223-308","#","#","DNA modification","DNA methylation","10325416","#","DNA","dhC","dhU","10325416","DNA methyltransferases (Dnmt3a and Dnmt3b) in mouse methylate hemimethylated and unmethylated templates with equal efficiencies and are candidates for de novo methyltransferases.",0.00605741011071429,0.0466116951666667,0,0,0,0.691005228672202,0.564229379155682,2.66841076656087,0.916571419700799,0.618266851314212,0.876854411784938,1.25704683603695,6.74001213577046,2.60818361095126,2.62388818715422,0.520723721012837,0.375,0,0,0.435329730822855
"ENSG00000149136","HGNC:11327","SSRP1","structure specific recognition protein 1","6749","Q08945","SSRP1_HUMAN","HMG_box PF00505 547-615, Pfam-B_9245 PB009245 1-73, Rtt106 PF08512 338-428, SSrecog PF03531 74-285","#","#","Chromatin remodeling","#","12934006","FACT","histone","H3, H4","#","12934006","Both FACT and Spt16 can bind to nucleosomes and H2A-H2B dimers, whereas SSRP1 can only bind to H3-H4 tetramers but not to intact nucleosomes. Possibly, upon FACT binding to the nucleosome in the transcribed region, Spt16 facilitates the H2A-H2B displacement, which promotes the interaction between SSRP1 and the “altered” nucleosome.",0.542290361285714,0.165082726198148,0,0,0,4.95250131185454,5.116331483821,6.65521155977596,5.7110102559271,4.98565070321173,5.33616911046401,6.54000091304219,4.48924930624149,4.29746295210107,4.3955941533969,2.41616775008072,0.275,0,1,0.435070109261617
"ENSG00000077684","HGNC:30027","JADE1","jade family PHD finger 1","79960","Q6IE81","JADE1_HUMAN","EPL1 PF10513 29-181, PHD_2 PF13831 217-251, zf-HC5HC2H_2 PF13832 256-368","PHF","Zinc fingers, PHD-type","Histone modification write","Histone acetylation","16387653","HBO1","histone","H3, H4","H3ac, H4ac","16387653","HBO1-JADE(1,2,3=PHF15,PHF16,PHF17)-ING-hEAF6 tetramer complexes are likely responsible for the majority of histone H4 acetylation higher eukaryotes.",0.866518473214286,0.551388913703704,0.00863095233333333,0,0,2.253160310216,2.53464185164423,4.45079885435249,2.83053523502598,2.05749186279278,2.8007839620999,4.05326776479032,3.59308519914786,1.93445289119039,1.82459101356588,1.18349892675988,0.246,0,0,0.434645445829437
"ENSG00000150907","HGNC:3819","FOXO1","forkhead box O1","2308","Q12778","FOXO1_HUMAN","Fork_head PF00250 127-268, Pfam-B_12765 PB012765 601-653, Pfam-B_39024 PB039024 1-49","FOX","Forkhead boxes","TF","#","22406422","#","histone, DNA","DNA motif, H3, H4","#","#","FOXO1 interacts with core histones H3 and H4.",0.117837058996964,0.429568680455556,6.946789,0.38816726,1.062492315,2.76247000969475,3.28022290589144,1.84576300811315,2.46467088057905,2.45271929980359,2.5341512699064,4.78172165342072,2.43738852415409,1.21359000908286,1.25573194067014,0.526153954930394,0.173,0,0,0.434377402340488
"ENSG00000028310","HGNC:25818","BRD9","bromodomain containing 9","65980","Q9H8M2","BRD9_HUMAN","Bromodomain PF00439 143-228, DUF3512 PF12024 268-505, Pfam-B_8260 PB008260 511-595","#","#","Histone modification read","#","22464331","SWI/SNF BRM-BRG1","histone","H3","#","22464331","Fig. 5 in the reference.",1.65792990323214,0.515455233833333,0.0993139933333333,0,0,3.55388882129628,3.6124763552342,5.13840697449274,4.18278762663801,3.57790008179614,3.65498538333731,4.60177970078198,1.48865761743836,1.30325693923587,1.75933476967571,1.25246365666422,0.522,0,0,0.433757091083618
"ENSG00000198830","HGNC:4986","HMGN2","high mobility group nucleosomal binding domain 2","3151","P05204","HMGN2_HUMAN","HMG14_17 PF01101 2-90","HMG","High-mobility group / Canonical","Chromatin remodeling","#","22395460, 20123071","#","histone","H1","#","#","HMGB1-4 proteins are believed to dock to the H1 linker.",0.908024130892857,1.59554023907407,0.816516238333333,0,0.111421055,5.72140273809702,5.66719955620947,6.79764855775016,5.50865049103958,5.47833442003272,5.95176261961483,6.97496517548145,5.48829988157188,5.40114433001082,5.79326728567558,4.14091946147514,0.459,0,0,0.433512687938573
"ENSG00000103510","HGNC:17933","KAT8","K(lysine) acetyltransferase 8","84148","Q9H7Z6","KAT8_HUMAN","MOZ_SAS PF01853 232-418, Tudor-knot PF11717 55-111","KAT, ZC2HC","Chromatin-modifying enzymes / K-acetyltransferases, Zinc fingers, C2HC-type containing","Histone modification write","Histone acetylation","10786633","NSL, CHD8, MLL2/3, COMPASS-like MLL1,2, MLL4/WBP7","histone","H2A, H3, H4","H2Aac, H3ac, H4ac","10786633","A recombinant C-terminal portion of hMOF=KAT8 has histone acetyltransferase activity directed toward histones H3, H2A and H4, a specificity characteristic of other MYST family histone acetyltransferases.",1.12036784642857,0.74872541012963,0.022237653,0,0,4.53571084147195,4.63866469967967,6.72843755444285,5.2018063470044,4.61336073529317,4.81820124292145,5.57825040149698,2.1615881381605,2.46491966444503,2.38766800874063,1.51771811538261,0.479,0,0,0.433027601916821
"ENSG00000112319","HGNC:3522","EYA4","EYA transcriptional coactivator and phosphatase 4","2070","O95677","EYA4_HUMAN","Pfam-B_6035 PB006035 96-142","PTPE","Protein tyrosine phosphatases / Asp-based PTPs","Histone modification erase","Histone phosphorylation","#","#","histone","H2AXY142ph","H2AXY142","24096489","In response to double-stranded breaks, EYA4 dephosphorylates the Tyr-142 residue of H2AX facilitating phosphorylation of Ser-139 of H2AX (forming γH2AX), leading to the recruitment of DNA repair complex components to sites of double-stranded break.",0.776042011482143,1.13632249202407,0,0,0.669775055,0.437287406011597,0.335914239255918,0.0607342474299593,0.373594761729472,0.494764784826674,0.403453160823246,0.719437560278642,0.00682539980916906,0.258277701066629,0.536294598605492,0.0413173838273651,0.45,0,0,0.432934142680107
"ENSG00000108468","HGNC:1551","CBX1","chromobox homolog 1","10951","P83916","CBX1_HUMAN","Chromo PF00385 21-70, Chromo_shadow PF01393 115-172","#","#","Histone modification read","#","21047797","#","histone","H3K9me3, H3K27me3","#","21047797","Binding data indicate that Cbx1, -3, and -5 bind with greater affinity to H3K9me3.",1.00514255625,0.793012451759259,0.074856766,0,0.096620788,5.57804203192583,5.53880352310103,6.51601435881778,5.75134856233963,5.49454041668167,5.73633968943932,5.33068746240253,4.81579703700913,5.09958348024414,5.53408553445994,4.23694869670537,0.26,0,1,0.432408211767698
"ENSG00000152484","HGNC:20485","USP12","ubiquitin specific peptidase 12","219333","O75317","UBP12_HUMAN","UCH PF00443 38-366","USP","Ubiquitin-specific peptidases","Histone modification erase","Histone ubiquitination","22033037","#","histone","H2Aub","H2A","22033037","Involved in H2A deubiquitination.",1.5417206525,0.440655484277778,0.018822989,0,0.0654747195,3.97595111629839,4.01415887310351,4.7345904066962,4.07998390729519,4.05106751995504,4.13467273818569,4.60335929188297,1.8919262513269,1.51702516404351,1.75197084614666,2.17299988981314,0.319,0,0,0.432299070762568
"ENSG00000177485","HGNC:16682","ZBTB33","zinc finger and BTB domain containing 33","10009","Q86T24","KAISO_HUMAN","BTB PF00651 22-118, zf-H2C2_2 PF13465 508-532 537-561","ZBTB, BTBD, ZNF","BTB/POZ domain containing, Zinc fingers, C2H2-type","Histone modification write cofactor, Histone modification erase cofactor, TF","Histone acetylation, Histone methylation, TF repressor","14527417","#","DNA","CG, mCG, DNA motif","#","14527417","Kaiso, a methyl CpG binding protein belonging to the BTB/POZ family of transcription factors, is a component of the human N-CoR complex. In vitro, the Kaiso/N-CoR complex binds specific CpG-rich sequences in a methylation-dependent manner. In vivo, Kaiso targets the N-CoR complex to the MTA2 gene promoter in a methylation-dependent manner. This repression also requires a functional N-CoR deacetylase complex, which brings about histone hypoacetylation and methylation of H3 lysine 9 to the MTA2 locus.",0,0,0,0,0,2.705493605518,2.78487036837918,3.78413226832747,2.82832692641482,2.59277035959511,3.1804454738535,3.13889963911995,2.26447244550718,2.36809158522903,2.59590022528496,1.88050205400135,0.388,0,0,0.43186206618388
"ENSG00000143815","HGNC:6518","LBR","lamin B receptor","3930","Q14739","LBR_HUMAN","ERG4_ERG24 PF01222 183-615, LBR_tudor PF09465 1-55","TDRD","Tudor domain containing","#","#","22498752","#","chromatin","#","#","#","Anchors the lamina and the heterochromatin to the inner nuclear membrane.",0.392967794660714,0.41161979525,0,0,0.0016842105,2.56254283990802,2.5847328534839,3.05114584712241,2.43388884462702,2.71635443226706,3.00399793416681,4.83382113779058,3.55769911256544,3.46899568643643,3.99060257381247,1.66204644096629,0.422,0,0,0.431737158026656
"ENSG00000115289","HGNC:17615","PCGF1","polycomb group ring finger 1","84759","Q9BSM1","PCGF1_HUMAN","zf-C3HC4 PF00097 47-85","RNF, PCGF","RING-type (C3HC4) zinc fingers, Polycomb group ring fingers","Polycomb group (PcG) protein","#","15620699","PRC1, BCOR","#","#","#","15620699","Nervous system polycomb 1 (NSPc1=PCGF1) shares high homology with vertebrate PcG proteins Mel-18 and Bmi-1.",0.0365785221678571,0,0,0,0,2.68240924325712,3.07911438233133,4.23798811292325,3.32114161175395,2.78711689270674,3.10191391860424,3.86345284633763,0.898360133786749,1.12276892998777,1.24859122249221,1.18060232317289,0.174,0,0,0.43148401083054
"ENSG00000122565","HGNC:1553","CBX3","chromobox homolog 3","11335","Q13185","CBX3_HUMAN","Chromo PF00385 30-79, Chromo_shadow PF01393 119-176","#","#","Histone modification read","#","21047797","RING2-L3MBTL2, L3MBTL1","histone","H3K9me3","#","21047797","Cbx3 chromodomain binds to H3K9me3 but not to H3K27me3.",3.24666372607143,2.11805555092593,0.077605546,0,0.076394735,4.96437090557466,4.95650277777004,5.73286612811578,5.06013387358579,4.89824705608187,5.29530425899656,5.8592614404382,4.38708581589887,4.04555988414421,4.32818634043559,3.33088154519652,0.668,0,0,0.431062152687959
"ENSG00000066136","HGNC:7806","NFYC","nuclear transcription factor Y, gamma","4802","Q13952","NFYC_HUMAN","CBFD_NFYB_HMF PF00808 41-105, Pfam-B_8767 PB008767 141-201","#","#","Histone modification","#","21445285","#","histone","#","#","#","NF-Y recruits Ash2L to impart H3K4 trimethylation on CCAAT promoters",3.13649553571429,1.99080938888889,0.899652966666667,0.1866548,0.216678265,3.48466663578607,3.70847971913711,5.29515545775986,4.18753815153785,3.58145971640238,3.63999614931175,4.85947266685194,1.64032148383296,1.7301435932003,1.95253363441655,1.21841512735637,0.491,0,0,0.430358256376231
"ENSG00000185811","HGNC:13176","IKZF1","IKAROS family zinc finger 1 (Ikaros)","10320","Q13422","IKZF1_HUMAN","zf-H2C2_2 PF13465 131-156 159-184 187-212","ZNF, IKZF","Zinc fingers, C2H2-type, IKAROS zinc fingers","Chromatin remodeling, TF","#","19141594","#","DNA","DNA motif","#","19141594","Ikaros=IKZF1 forms dimers and multimers efficiently, and it has been proposed that Ikaros induces heterochromatization or chromatin remodeling of mouse DNA, resulting in repression or activation of target genes. The results provide insight into possible structural and functional roles of pericentromeric regions in mouse and human chromosomes.",0,0,0,4.647794,0,0.573430759430908,0.570458073458803,0.205639614351361,0.379091913846474,0.610277678971359,0.773884111132948,1.43007648196436,0.0764649590570539,0.0985058772152842,0.106299174285166,0.0200108606977284,0.156,0,1,0.430325495746356
"ENSG00000134627","HGNC:18444","PIWIL4","piwi-like RNA-mediated gene silencing 4","143689","Q7Z3Z4","PIWL4_HUMAN","PAZ PF02170 271-407, Pfam-B_2782 PB002782 101-219, Pfam-B_34294 PB034294 1-99, Piwi PF02171 546-838","AGO","Argonaute/PIWI family","Chromatin remodeling, Histone modification erase cofactor","Histone methylation","17544373","#","histone","H3K9","#","17544373","Induced histone H3 lysine 9 methylation at the p16(Ink4a) (CDKN2A) locus. Suggests that PIWIL4 plays important roles in the chromatin-modifying pathway in human somatic cells.",2.23818421521429,0.587344055018518,0,0,0,1.30435917118074,1.40104606220503,2.51446568804535,1.28447267589454,1.27088770275414,1.38878468110585,2.26639977163933,0.0257737728299512,0.0298829300871225,0.0514220584493278,0.145738646932735,0.585,0,0,0.43029271137002
"ENSG00000132510","HGNC:29012","KDM6B","lysine (K)-specific demethylase 6B","23135","O15054","KDM6B_HUMAN","JmjC PF02373 1377-1485, Pfam-B_5108 PB005108 101-843, Pfam-B_992 PB000992 1-99","KDM","Chromatin-modifying enzymes / K-demethylases","Histone modification erase","Histone methylation","17851529","#","histone","H3K27me2. H3K27me4","H3K28","17851529","The JmjC-domain-containing proteins UTX=KDM6A and JMJD3=KDM6B catalyse demethylation of H3K27me3/2.",0.0395711328160714,0.0116505069703704,0,0,0,2.4250188019549,2.61058668282386,5.31832768862534,2.9632373545917,2.4878001682728,3.12709835998262,4.69742911479714,0.17710391639406,1.15008529567177,0.840511866763326,0.693084268689681,0.14,0,1,0.429300508539524
"ENSG00000103549","HGNC:16867","RNF40","ring finger protein 40, E3 ubiquitin protein ligase","9810","O75150","BRE1B_HUMAN","Pfam-B_21314 PB021314 191-299, Pfam-B_9159 PB009159 1-189, zf-C3HC4 PF00097 948-986","RNF","RING-type (C3HC4) zinc fingers","Histone modification write cofactor","Histone ubiquitination","16307923","#","histone","H2BK121","H2BK120ub2","16307923","Two copies each of the E3 ligases RNF20 and RNF40 are present in the same complex catalyzing histone H2B-K120 monoubiquitination. The complex that catalyzes histone H2A-K119 monoubiquitination also contains two E3 ligases, Ring1 and Ring2.",0.781852089464286,0.473341884814815,0.24281769,0.022930728,0.0341905745,3.89770511154861,4.11323374782443,5.80960994600874,4.65690246465436,3.90373244828493,4.18141268889667,5.27871334738022,2.78405628097279,3.04450425932646,3.36058891616493,2.80679809868455,0.238,0,0,0.429236461093194
"ENSG00000204713","HGNC:9975","TRIM27","tripartite motif containing 27","5987","P14373","TRI27_HUMAN","PRY PF13765 318-366, SPRY PF00622 368-493, zf-B_box PF00643 91-132, zf-C3HC4 PF00097 16-56","TRIM, RNF","Tripartite motif containing / Tripartite motif containing, RING-type (C3HC4) zinc fingers","Histone modification erase cofactor","Histone acetylation","19351825","#","#","#","#","#","The recruitment of HDAC1 to the TBP-2 promoter is mediated by a protein complex consisting of RET finger protein (RFP; also called TRIM27) and the trimeric transcription factor NF-Y.",0.660045980142857,0.289328310574074,0.030703202,0.009662522,0.03607895,3.51330123729603,3.6242939430917,5.02163518186251,4.24534353596357,3.59887729975379,4.13320182029642,4.99450731612314,2.45202529879132,2.07767234136538,2.34195381963218,1.83412917935562,0.244,0,0,0.428331686057203
"ENSG00000082014","HGNC:11108","SMARCD3","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3","6604","Q6STE5","SMRD3_HUMAN","Pfam-B_18257 PB018257 7-73, Pfam-B_3130 PB003130 346-441, SWIB PF02201 259-334","#","#","Chromatin remodeling cofactor","#","20148946","BAF, nBAF, npBAF, PBAF, SWI/SNF_Brg1(I), SWI/SNF_Brm, SWI/SNF BRM-BRG1","chromatin","#","#","20148946","The SWI/SNF chromatin remodeling complexes are important regulators of transcription; they consist of large multisubunit assemblies containing either Brm or Brg1 as the catalytic ATPase subunit and a variable subset of approximately 10 Brg/Brm-associated factors (BAF). Among these factors, BAF60 proteins (BAF60a, BAF60b or BAF60c=SMARCD3), which are found in most complexes, are thought to bridge interactions between transcription factors and SWI/SNF complexes.",2.68252823017857,2.95044250148148,1.30833126666667,0,0,5.86496857902246,5.87178452045173,6.58370786261152,5.99424254309582,5.37559901895582,5.90766703746534,5.20270764201605,0.292137852342408,1.196434726161,1.8235514472196,3.42658956655607,0.466,0,0,0.428252894561333
"ENSG00000135801","HGNC:17304","TAF5L","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa","27097","O75529","TAF5L_HUMAN","TFIID_90kDa PF04494 55-196, WD40 PF00400 259-296 332-370 375-412 416-454 458-496 500-538","WDR","WD repeat domain containing","Histone modification write cofactor","Histone acetylation","10373431","PCAF, TFTC-HAT, STAGA","histone","#","#","10373431","The PCAF complex contains hPAF65β=TAF5L, a WD40 repeat-containing factor having similarity to Htafii100(row=423) (5). Antibodies raised against hPAF65β revealed a band around 65 kDa in both the PCAF and the TFTC complexes.",0.130134682214286,0.0393976013407407,0,0,0,2.11714977377212,2.25314820514018,3.34273962159978,2.49234801612676,2.20559269962627,2.26296226927832,3.44776828167405,1.59613704415064,1.11841458402662,1.51478477075774,0.950630406873639,0.193,0,0,0.427861416349047
"ENSG00000119403","HGNC:24566","PHF19","PHD finger protein 19","26147","Q5T6S3","PHF19_HUMAN","Mtf2_C PF14061 529-579, PHD PF00628 98-151, Pfam-B_31053 PB031053 1-59","TDRD, PHF","Tudor domain containing, Zinc fingers, PHD-type","Chromatin remodeling, Histone modification write cofactor","Histone acetylation","15563832","PRC2","histone","#","#","15563832","Based on motifs identified within the hPCL3 =PHF19 open reading frames, hPCL3 proteins are likely to be nuclear proteins that regulate transcription and/or chromatin structure.",0,0,0,0,0,2.84635089482596,2.97975739853037,3.96575196793122,2.72125671420046,2.85295565399925,2.92436216998669,3.99149917092633,1.1234242310111,1.30620766039472,1.46218825565852,0.476291358304228,0.222,0,0,0.427648415117878
