"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"MACF1","ENSG00000127603","microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]",0,"PF00435|PF02187|PF00307|PF00681|PF13499|PF13833","Spectrin|GAS2|CH|Plectin|EF-hand_7|EF-hand_8","Spectrin repeat|Growth-Arrest-Specific Protein 2 Domain|Calponin homology (CH) domain|Plectin repeat|EF-hand domain pair"
"MAD1L1","ENSG00000002822","MAD1 mitotic arrest deficient like 1 [Source:HGNC Symbol;Acc:HGNC:6762]",0,"PF05557","MAD","Mitotic checkpoint protein"
"MAD2L1","ENSG00000164109","MAD2 mitotic arrest deficient-like 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:6763]",0,"PF02301","HORMA","HORMA domain"
"MAEA","ENSG00000090316","macrophage erythroblast attacher [Source:HGNC Symbol;Acc:HGNC:13731]",0,"PF10607",NA,NA
"MAEL","ENSG00000143194","maelstrom spermatogenic transposon silencer [Source:HGNC Symbol;Acc:HGNC:25929]",0,"PF09011|PF13017","HMG_box_2|Maelstrom","HMG-box domain|piRNA pathway germ-plasm component"
"MAGEB2","ENSG00000099399","MAGE family member B2 [Source:HGNC Symbol;Acc:HGNC:6809]",0,"PF01454|PF12440","MAGE","MAGE family"
"MAGED1","ENSG00000179222","MAGE family member D1 [Source:HGNC Symbol;Acc:HGNC:6813]",0,"PF01454","MAGE","MAGE family"
"MAGED2","ENSG00000102316","MAGE family member D2 [Source:HGNC Symbol;Acc:HGNC:16353]",0,"PF01454","MAGE","MAGE family"
"MAGOH","ENSG00000162385","mago homolog, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:6815]",1,"PF02792","Mago_nashi","Mago nashi protein"
"MAGOHB","ENSG00000111196","mago homolog B, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:25504]",1,"PF02792","Mago_nashi","Mago nashi protein"
"MAK16","ENSG00000198042","MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]",0,"PF04874|PF01778","Ribosomal_L28e","Ribosomal L28e protein family"
"MALSU1","ENSG00000156928","mitochondrial assembly of ribosomal large subunit 1 [Source:HGNC Symbol;Acc:HGNC:21721]",0,"PF02410","RsfS","Ribosomal silencing factor during starvation"
"MAN2B1","ENSG00000104774","mannosidase alpha class 2B member 1 [Source:HGNC Symbol;Acc:HGNC:6826]",0,"PF01074|PF09261|PF07748","Glyco_hydro_38|Alpha-mann_mid|Glyco_hydro_38C","Glycosyl hydrolases family 38 N-terminal domain|Alpha mannosidase, middle domain|Glycosyl hydrolases family 38 C-terminal domain"
"MANF","ENSG00000145050","mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]",0,"PF10208","Armet","Degradation arginine-rich protein for mis-folding"
"MAP1B","ENSG00000131711","microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]",0,"PF00414",NA,NA
"MAP1S","ENSG00000130479","microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]",0,NA,NA,NA
"MAP2K1","ENSG00000169032","mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]",0,"PF00069","Pkinase","Protein kinase domain"
"MAP2K3","ENSG00000034152","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]",0,"PF00069","Pkinase","Protein kinase domain"
"MAP3K4","ENSG00000085511","mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]",0,"PF00069","Pkinase","Protein kinase domain"
"MAP4","ENSG00000047849","microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]",0,"PF00418","Tubulin-binding","Tau and MAP protein, tubulin-binding repeat"
"MAP4K4","ENSG00000071054","mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]",0,"PF00069|PF00780","Pkinase","Protein kinase domain"
"MAP7D1","ENSG00000116871","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]",0,"PF05672",NA,NA
"MAP7D3","ENSG00000129680","MAP7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25742]",0,"PF05672",NA,NA
"MAPK1","ENSG00000100030","mitogen-activated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:6871]",0,"PF00069","Pkinase","Protein kinase domain"
"MAPK14","ENSG00000112062","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]",0,"PF00069","Pkinase","Protein kinase domain"
"MAPRE1","ENSG00000101367","microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]",0,"PF03271|PF00307","EB1|CH","EB1-like C-terminal motif|Calponin homology (CH) domain"
"MARCKS","ENSG00000277443","myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]",0,"PF02063","MARCKS","MARCKS family"
"MARCKSL1","ENSG00000175130","MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]",0,"PF02063","MARCKS","MARCKS family"
"MARK2","ENSG00000072518","microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]",0,"PF00069|PF02149|PF00627","Pkinase|KA1|UBA","Protein kinase domain|Kinase associated domain 1|UBA/TS-N domain"
"MARS","ENSG00000166986","methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]",0,"PF00043|PF09334|PF00458","GST_C|tRNA-synt_1g|WHEP-TRS","Glutathione S-transferase, C-terminal domain|tRNA synthetases class I (M)|WHEP-TRS domain"
"MARS2","ENSG00000247626","methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]",0,"PF09334","tRNA-synt_1g","tRNA synthetases class I (M)"
"MAT2A","ENSG00000168906","methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]",0,"PF00438|PF02772|PF02773","S-AdoMet_synt_N|S-AdoMet_synt_M|S-AdoMet_synt_C","S-adenosylmethionine synthetase, N-terminal domain|S-adenosylmethionine synthetase, central domain|S-adenosylmethionine synthetase, C-terminal domain"
"MAT2B","ENSG00000038274","methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]",0,"PF04321","RmlD_sub_bind","RmlD substrate binding domain"
"MATR3","ENSG00000015479|ENSG00000280987","matrin 3 [Source:EntrezGene;Acc:9782]|matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]",0,NA,NA,NA
"MAZ","ENSG00000103495","MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]",1,"PF00096|PF13894|PF12874","zf-C2H2|zf-C2H2_4|zf-met","Zinc finger, C2H2 type|C2H2-type zinc finger|Zinc-finger of C2H2 type"
"MB21D1","ENSG00000164430","Mab-21 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21367]",0,"PF03281","Mab-21","Mab-21 protein"
"MBNL1","ENSG00000152601","muscleblind like splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:6923]",1,"PF00642","zf-CCCH","Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MBNL2","ENSG00000139793","muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]",1,"PF14608|PF00642","zf-CCCH_2|zf-CCCH","RNA-binding, Nab2-type zinc finger|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MBNL3","ENSG00000076770","muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]",1,"PF00642|PF14608","zf-CCCH|zf-CCCH_2","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|RNA-binding, Nab2-type zinc finger"
"MBOAT7","ENSG00000125505|ENSG00000273592|ENSG00000274194|ENSG00000275118|ENSG00000276935|ENSG00000277025|ENSG00000277733|ENSG00000277923|ENSG00000278322|ENSG00000278519","membrane bound O-acyltransferase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:15505]",0,"PF03062",NA,NA
"MCAT","ENSG00000100294","malonyl-CoA-acyl carrier protein transacylase [Source:HGNC Symbol;Acc:HGNC:29622]",0,"PF00698","Acyl_transf_1","Acyl transferase domain"
"MCM2","ENSG00000073111","minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]",0,"PF14551|PF12619|PF00493","MCM_N|MCM2_N|MCM","MCM N-terminal domain|Mini-chromosome maintenance protein 2|MCM2/3/5 family"
"MCM3","ENSG00000112118","minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]",0,"PF14551|PF00493","MCM_N|MCM","MCM N-terminal domain|MCM2/3/5 family"
"MCM3AP","ENSG00000160294","minichromosome maintenance complex component 3 associated protein [Source:HGNC Symbol;Acc:HGNC:6946]",0,"PF16766|PF16768|PF03399|PF16769","CID_GANP|SAC3_GANP","Binding region of GANP to ENY2|SAC3/GANP/Nin1/mts3/eIF-3 p25 family"
"MCM4","ENSG00000104738","minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]",0,"PF00493|PF14551","MCM|MCM_N","MCM2/3/5 family|MCM N-terminal domain"
"MCM5","ENSG00000100297","minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]",0,"PF00493|PF14551","MCM|MCM_N","MCM2/3/5 family|MCM N-terminal domain"
"MCM6","ENSG00000076003","minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]",0,"PF00493|PF14551","MCM|MCM_N","MCM2/3/5 family|MCM N-terminal domain"
"MCM7","ENSG00000166508","minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]",0,"PF14551|PF00493","MCM_N|MCM","MCM N-terminal domain|MCM2/3/5 family"
"MCMBP","ENSG00000197771","minichromosome maintenance complex binding protein [Source:HGNC Symbol;Acc:HGNC:25782]",0,"PF09739",NA,NA
"MCRIP2","ENSG00000172366","MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142]",0,"PF14799",NA,NA
"MCTS1","ENSG00000232119","MCTS1, re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:23357]",1,"PF01472","PUA","PUA domain"
"MDC1","ENSG00000137337|ENSG00000206481|ENSG00000224587|ENSG00000225589|ENSG00000228575|ENSG00000231135|ENSG00000234012|ENSG00000237095","mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]",0,"PF16770|PF00498","RTT107_BRCT_5|FHA","Regulator of Ty1 transposition protein 107 BRCT domain|FHA domain"
"MDH1","ENSG00000014641","malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]",0,"PF00056|PF02866","Ldh_1_N|Ldh_1_C","lactate/malate dehydrogenase, NAD binding domain|lactate/malate dehydrogenase, alpha/beta C-terminal domain"
"MDH2","ENSG00000146701","malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]",0,"PF02866|PF00056","Ldh_1_C|Ldh_1_N","lactate/malate dehydrogenase, alpha/beta C-terminal domain|lactate/malate dehydrogenase, NAD binding domain"
"MDN1","ENSG00000112159","midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302]",0,"PF07728","AAA_5","AAA domain (dynein-related subfamily)"
"ME2","ENSG00000082212","malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]",0,"PF00390|PF03949","malic|Malic_M","Malic enzyme, N-terminal domain|Malic enzyme, NAD binding domain"
"MECP2","ENSG00000169057","methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]",0,"PF01429","MBD","Methyl-CpG binding domain"
"MED12","ENSG00000184634","mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]",0,"PF09497|PF12144|PF12145",NA,NA
"MED14","ENSG00000180182","mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]",0,"PF08638",NA,NA
"MED15","ENSG00000099917","mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]",0,"PF09606","Med15","ARC105 or Med15 subunit of Mediator complex non-fungal"
"MED16","ENSG00000175221|ENSG00000282092","mediator complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:17556]",0,"PF11635",NA,NA
"MED23","ENSG00000112282","mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]",0,"PF11573",NA,NA
"MEPCE","ENSG00000146834","methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]",1,"PF06859|PF13847","Bin3|Methyltransf_31","Bicoid-interacting protein 3 (Bin3)|Methyltransferase domain"
"MESDC2","ENSG00000117899","mesoderm development candidate 2 [Source:HGNC Symbol;Acc:HGNC:13520]",0,"PF10185","Mesd","Chaperone for wingless signalling and trafficking of LDL receptor"
"METAP1","ENSG00000164024","methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789]",0,"PF15801|PF00557","Peptidase_M24","Metallopeptidase family M24"
"METAP2","ENSG00000111142","methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]",0,"PF00557","Peptidase_M24","Metallopeptidase family M24"
"METTL1","ENSG00000037897","methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:7030]",0,"PF02390","Methyltransf_4","Putative methyltransferase"
"METTL10","ENSG00000203791","methyltransferase like 10 [Source:HGNC Symbol;Acc:HGNC:33787]",0,"PF13847","Methyltransf_31","Methyltransferase domain"
"METTL14","ENSG00000145388","methyltransferase like 14 [Source:HGNC Symbol;Acc:HGNC:29330]",0,"PF05063",NA,NA
"METTL16","ENSG00000127804","methyltransferase like 16 [Source:HGNC Symbol;Acc:HGNC:28484]",0,"PF05971","Methyltransf_10","Protein of unknown function (DUF890)"
"METTL17","ENSG00000165792","methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]",0,"PF09243",NA,NA
"METTL2A","ENSG00000087995","methyltransferase like 2A [Source:HGNC Symbol;Acc:HGNC:25755]",0,"PF13489","Methyltransf_23","Methyltransferase domain"
"METTL2B","ENSG00000165055","methyltransferase like 2B [Source:HGNC Symbol;Acc:HGNC:18272]",0,"PF13489","Methyltransf_23","Methyltransferase domain"
"METTL3","ENSG00000165819","methyltransferase like 3 [Source:HGNC Symbol;Acc:HGNC:17563]",0,"PF05063",NA,NA
"METTL5","ENSG00000138382","methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006]",0,"PF05175|PF06325","MTS|PrmA","Methyltransferase small domain|Ribosomal protein L11 methyltransferase (PrmA)"
"METTL8","ENSG00000123600","methyltransferase like 8 [Source:HGNC Symbol;Acc:HGNC:25856]",0,"PF13649|PF13489","Methyltransf_25|Methyltransf_23","Methyltransferase domain"
"MEX3A","ENSG00000254726","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MEX3B","ENSG00000183496","mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]",1,"PF00013|PF13920","KH_1|zf-C3HC4_3","KH domain|Zinc finger, C3HC4 type (RING finger)"
"MEX3C","ENSG00000176624","mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MEX3D","ENSG00000181588","mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]",1,"PF13920|PF00013","zf-C3HC4_3|KH_1","Zinc finger, C3HC4 type (RING finger)|KH domain"
"MFAP1","ENSG00000140259","microfibrillar associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]",0,"PF06991",NA,NA
"MGA","ENSG00000174197","MGA, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:14010]",0,"PF00907|PF16059|PF00010","T-box|HLH","T-box|Helix-loop-helix DNA-binding domain"
"MGST1","ENSG00000008394","microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]",0,"PF01124","MAPEG","MAPEG family"
"MGST3","ENSG00000143198","microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]",0,"PF01124","MAPEG","MAPEG family"
"MIA3","ENSG00000154305","MIA family member 3, ER export factor [Source:HGNC Symbol;Acc:HGNC:24008]",0,"PF07653","SH3_2","Variant SH3 domain"
"MIB1","ENSG00000101752","mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]",0,"PF13920|PF13637|PF00569|PF12796|PF06701","zf-C3HC4_3|Ank_4|ZZ|Ank_2|MIB_HERC2","Zinc finger, C3HC4 type (RING finger)|Ankyrin repeats (many copies)|Zinc finger, ZZ type|Ankyrin repeats (3 copies)|Mib_herc2"
"MICALL1","ENSG00000100139","MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]",0,"PF00412|PF12130|PF00307","LIM|CH","LIM domain|Calponin homology (CH) domain"
"MIF","ENSG00000240972|ENSG00000276701","macrophage migration inhibitory factor (glycosylation-inhibiting factor) [Source:HGNC Symbol;Acc:HGNC:7097]",0,"PF01187","MIF","Macrophage migration inhibitory factor (MIF)"
"MIF4GD","ENSG00000125457","MIF4G domain containing [Source:HGNC Symbol;Acc:HGNC:24030]",1,"PF02854","MIF4G","MIF4G domain"
"MINA","ENSG00000170854","MYC induced nuclear antigen [Source:HGNC Symbol;Acc:HGNC:19441]",0,"PF08007","Cupin_4","Cupin superfamily protein"
"MKI67","ENSG00000148773","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]",0,"PF08065|PF00498|PF15276","FHA","FHA domain"
"MKRN1","ENSG00000133606","makorin ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:7112]",1,"PF00097|PF00642|PF15815","zf-C3HC4|zf-CCCH","Zinc finger, C3HC4 type (RING finger)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MKRN2","ENSG00000075975","makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]",1,"PF14608|PF00097|PF00642","zf-CCCH_2|zf-C3HC4|zf-CCCH","RNA-binding, Nab2-type zinc finger|Zinc finger, C3HC4 type (RING finger)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"MKRN3","ENSG00000179455","makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]",1,"PF00097|PF15815","zf-C3HC4","Zinc finger, C3HC4 type (RING finger)"
"MKRN4P","ENSG00000238222","makorin ring finger protein 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:7115]",0,NA,NA,NA
"MLEC","ENSG00000110917","malectin [Source:HGNC Symbol;Acc:HGNC:28973]",0,"PF11721","Malectin","Di-glucose binding within endoplasmic reticulum"
"MMS19","ENSG00000155229","MMS19 homolog, cytosolic iron-sulfur assembly component [Source:HGNC Symbol;Acc:HGNC:13824]",0,"PF12460|PF14500",NA,NA
"MOGS","ENSG00000115275","mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]",0,"PF16923|PF03200","Glyco_hydro_63N|Glyco_hydro_63","Glycosyl hydrolase family 63 N-terminal domain|Glycosyl hydrolase family 63 C-terminal domain"
"MON2","ENSG00000061987","MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]",0,"PF16206|PF16213|PF09324|PF12783",NA,NA
"MORC2","ENSG00000133422","MORC family CW-type zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:23573]",0,"PF07496|PF13589","zf-CW|HATPase_c_3","CW-type Zinc Finger|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
"MORF4L1","ENSG00000185787","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]",1,"PF11717|PF05712","Tudor-knot|MRG","RNA binding activity-knot of a chromodomain|MRG"
"MOV10","ENSG00000155363","Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]",0,"PF13604|PF13087","AAA_30|AAA_12","AAA domain"
"MOV10L1","ENSG00000073146","Mov10 RISC complex RNA helicase like 1 [Source:HGNC Symbol;Acc:HGNC:7201]",0,"PF13086|PF13087","AAA_11|AAA_12","AAA domain"
"MPG","ENSG00000103152","N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]",0,"PF02245","Pur_DNA_glyco","Methylpurine-DNA glycosylase (MPG)"
"MPHOSPH10","ENSG00000124383","M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]",0,"PF04006",NA,NA
"MPHOSPH6","ENSG00000135698","M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]",0,"PF10175",NA,NA
"MPHOSPH8","ENSG00000196199","M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]",0,"PF00385|PF12796","Chromo|Ank_2","Chromo (CHRromatin Organisation MOdifier) domain|Ankyrin repeats (3 copies)"
"MPRIP","ENSG00000133030","myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321]",0,"PF00169","PH","PH domain"
"MPST","ENSG00000128309","mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]",0,"PF00581","Rhodanese","Rhodanese-like domain"
"MRE11","ENSG00000020922","MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",0,"PF04152|PF00149","Mre11_DNA_bind|Metallophos","Mre11 DNA-binding presumed domain|Calcineurin-like phosphoesterase"
"MRM1","ENSG00000274853|ENSG00000278619","mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]",1,"PF00588|PF08032","SpoU_methylase|SpoU_sub_bind","SpoU rRNA Methylase family|RNA 2'-O ribose methyltransferase substrate binding"
"MRM2","ENSG00000122687","mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]",1,"PF01728","FtsJ","FtsJ-like methyltransferase"
"MRM3","ENSG00000171861","mitochondrial rRNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18485]",0,"PF00588","SpoU_methylase","SpoU rRNA Methylase family"
"MRPL1","ENSG00000169288","mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]",0,"PF00687","Ribosomal_L1","Ribosomal protein L1p/L10e family"
"MRPL10","ENSG00000159111","mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]",0,"PF00466","Ribosomal_L10","Ribosomal protein L10"
"MRPL11","ENSG00000174547","mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]",1,"PF00298|PF03946","Ribosomal_L11|Ribosomal_L11_N","Ribosomal protein L11, RNA binding domain|Ribosomal protein L11, N-terminal domain"
"MRPL12","ENSG00000262814","mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]",0,"PF16320|PF00542","Ribosomal_L12_N|Ribosomal_L12","Ribosomal protein L7/L12 dimerisation domain|Ribosomal protein L7/L12 C-terminal domain"
"MRPL13","ENSG00000172172","mitochondrial ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:14278]",0,"PF00572","Ribosomal_L13","Ribosomal protein L13"
"MRPL14","ENSG00000180992","mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]",0,"PF00238","Ribosomal_L14","Ribosomal protein L14p/L23e"
"MRPL15","ENSG00000137547","mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]",0,"PF00828","Ribosomal_L18e","Ribosomal protein L18e/L15"
"MRPL16","ENSG00000166902","mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]",0,"PF00252","Ribosomal_L16","Ribosomal protein L16p/L10e"
"MRPL17","ENSG00000158042","mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]",0,"PF01196","Ribosomal_L17","Ribosomal protein L17"
"MRPL18","ENSG00000112110","mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]",0,"PF00861","Ribosomal_L18p","Ribosomal L18p/L5e family"
