"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"RBM14","ENSG00000239306","RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM15","ENSG00000162775","RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]",1,"PF00076|PF07744","RRM_1|SPOC","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|SPOC domain"
"RBM17","ENSG00000134453","RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]",1,"PF00076|PF01585","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM19","ENSG00000122965","RNA binding motif protein 19 [Source:HGNC Symbol;Acc:HGNC:29098]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM20","ENSG00000203867","RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]",0,NA,NA,NA
"RBM22","ENSG00000086589","RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM23","ENSG00000100461","RNA binding motif protein 23 [Source:HGNC Symbol;Acc:HGNC:20155]",1,"PF00076|PF15519","RRM_1|RBM39linker","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|linker between RRM2 and RRM3 domains in RBM39 protein"
"RBM25","ENSG00000119707","RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]",1,"PF01480|PF00076","PWI|RRM_1","PWI domain|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM26","ENSG00000139746","RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]",1,"PF00076|PF01480","RRM_1|PWI","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|PWI domain"
"RBM27","ENSG00000091009","RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]",1,"PF00642|PF01480","zf-CCCH|PWI","Zinc finger C-x8-C-x5-C-x3-H type (and similar)|PWI domain"
"RBM28","ENSG00000106344","RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM3","ENSG00000102317","RNA binding motif (RNP1, RRM) protein 3 [Source:HGNC Symbol;Acc:HGNC:9900]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM33","ENSG00000184863","RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM34","ENSG00000188739","RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM38","ENSG00000132819","RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM39","ENSG00000131051","RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]",1,"PF00076|PF15519","RRM_1|RBM39linker","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|linker between RRM2 and RRM3 domains in RBM39 protein"
"RBM4","ENSG00000173933","RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]",1,"PF00076|PF00098","RRM_1|zf-CCHC","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc knuckle"
"RBM41","ENSG00000089682","RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM42","ENSG00000126254","RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM45","ENSG00000155636","RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM47","ENSG00000163694","RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBM4B","ENSG00000173914","RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]",1,"PF00076|PF00098","RRM_1|zf-CCHC","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zinc knuckle"
"RBM5","ENSG00000003756","RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]",1,"PF01585|PF00076|PF00641","RRM_1|zf-RanBP","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zn-finger in Ran binding protein and others"
"RBM6","ENSG00000004534","RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]",1,"PF01585",NA,NA
"RBM7","ENSG00000076053","RNA binding motif protein 7 [Source:HGNC Symbol;Acc:HGNC:9904]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBMS1","ENSG00000153250","RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBMS2","ENSG00000076067","RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBMX","ENSG00000147274","RNA binding motif protein, X-linked [Source:HGNC Symbol;Acc:HGNC:9910]",1,"PF00076|PF08081","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBMX2","ENSG00000134597","RNA binding motif protein, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBMXL1","ENSG00000213516","RNA binding motif protein, X-linked like 1 [Source:HGNC Symbol;Acc:HGNC:25073]",1,"PF00076|PF08081","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RBPMS","ENSG00000157110","RNA binding protein with multiple splicing [Source:HGNC Symbol;Acc:HGNC:19097]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RC3H1","ENSG00000135870","ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]",1,"PF13445|PF00642","zf-RING_UBOX|zf-CCCH","RING-type zinc-finger|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"RC3H2","ENSG00000056586","ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]",1,"PF13445|PF00642","zf-RING_UBOX|zf-CCCH","RING-type zinc-finger|Zinc finger C-x8-C-x5-C-x3-H type (and similar)"
"RCL1","ENSG00000120158","RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]",1,"PF05189|PF01137","RTC_insert|RTC","RNA 3'-terminal phosphate cyclase (RTC), insert domain|RNA 3'-terminal phosphate cyclase"
"REXO4","ENSG00000148300|ENSG00000280706","REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]",1,"PF00929","RNase_T","Exonuclease"
"RIDA","ENSG00000132541","reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897]",0,"PF01042","Ribonuc_L-PSP","Endoribonuclease L-PSP"
"RIOK1","ENSG00000124784","RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]",0,"PF01163","RIO1","RIO1 family"
"RIOK2","ENSG00000058729","RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]",0,"PF09202|PF01163","Rio2_N|RIO1","Rio2, N-terminal|RIO1 family"
"RIOK3","ENSG00000101782","RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]",0,"PF01163","RIO1","RIO1 family"
"RNH1","ENSG00000023191|ENSG00000276230","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]",0,"PF13516","LRR_6","Leucine Rich repeat"
"RNMT","ENSG00000101654","RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]",0,"PF03291","Pox_MCEL","mRNA capping enzyme"
"RNPS1","ENSG00000205937","RNA binding protein with serine rich domain 1 [Source:HGNC Symbol;Acc:HGNC:10080]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"RP9","ENSG00000164610","retinitis pigmentosa 9 (autosomal dominant) [Source:HGNC Symbol;Acc:HGNC:10288]",0,NA,NA,NA
"RPF1","ENSG00000117133","ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]",1,"PF04427","Brix","Brix domain"
"RPF2","ENSG00000197498","ribosome production factor 2 homolog [Source:HGNC Symbol;Acc:HGNC:20870]",1,"PF04427","Brix","Brix domain"
"RPL10","ENSG00000147403","ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]",0,"PF00252","Ribosomal_L16","Ribosomal protein L16p/L10e"
"RPL10A","ENSG00000198755","ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]",0,"PF00687","Ribosomal_L1","Ribosomal protein L1p/L10e family"
"RPL11","ENSG00000142676","ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]",0,"PF00673|PF00281","Ribosomal_L5_C|Ribosomal_L5","ribosomal L5P family C-terminus|Ribosomal protein L5"
"RPL12","ENSG00000197958","ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]",1,"PF03946|PF00298","Ribosomal_L11_N|Ribosomal_L11","Ribosomal protein L11, N-terminal domain|Ribosomal protein L11, RNA binding domain"
"RPL13","ENSG00000167526","ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]",0,"PF01294","Ribosomal_L13e","Ribosomal protein L13e"
"RPL13A","ENSG00000142541","ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]",0,"PF00572","Ribosomal_L13","Ribosomal protein L13"
"RPL14","ENSG00000188846","ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]",0,"PF01929","Ribosomal_L14e","Ribosomal protein L14"
"RPL15","ENSG00000174748","ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]",0,"PF00827","Ribosomal_L15e","Ribosomal L15"
"RPL17","ENSG00000265681","ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307]",0,"PF00237","Ribosomal_L22","Ribosomal protein L22p/L17e"
"RPL18","ENSG00000063177","ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]",0,"PF17135",NA,NA
"RPL18A","ENSG00000105640","ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]",0,"PF01775","Ribosomal_L18ae","Ribosomal L18ae/LX protein domain"
"RPL19","ENSG00000108298","ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]",0,"PF01280","Ribosomal_L19e","Ribosomal protein L19e"
"RPL21","ENSG00000122026","ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]",0,"PF01157","Ribosomal_L21e","Ribosomal protein L21e"
"RPL22","ENSG00000116251","ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]",0,"PF01776","Ribosomal_L22e","Ribosomal L22e protein family"
"RPL22L1","ENSG00000163584","ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]",0,"PF01776","Ribosomal_L22e","Ribosomal L22e protein family"
"RPL23","ENSG00000125691","ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]",0,"PF00238","Ribosomal_L14","Ribosomal protein L14p/L23e"
"RPL23A","ENSG00000198242","ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]",0,"PF03939|PF00276","Ribosomal_L23eN|Ribosomal_L23","Ribosomal protein L23, N-terminal domain|Ribosomal protein L23"
"RPL24","ENSG00000114391","ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]",0,"PF01246","Ribosomal_L24e","Ribosomal protein L24e"
"RPL26","ENSG00000161970","ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]",0,"PF16906|PF00467","Ribosomal_L26|KOW","Ribosomal proteins L26 eukaryotic, L24P archaeal|KOW motif"
"RPL26L1","ENSG00000037241","ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050]",0,"PF16906|PF00467","Ribosomal_L26|KOW","Ribosomal proteins L26 eukaryotic, L24P archaeal|KOW motif"
"RPL27","ENSG00000131469","ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]",0,"PF01777|PF00467","Ribosomal_L27e|KOW","Ribosomal L27e protein family|KOW motif"
"RPL27A","ENSG00000166441","ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]",0,"PF00828","Ribosomal_L18e","Ribosomal protein L18e/L15"
"RPL28","ENSG00000108107","ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]",0,"PF01778","Ribosomal_L28e","Ribosomal L28e protein family"
"RPL29","ENSG00000162244","ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]",0,"PF01779","Ribosomal_L29e","Ribosomal L29e protein family"
"RPL3","ENSG00000100316","ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]",0,"PF00297","Ribosomal_L3","Ribosomal protein L3"
"RPL30","ENSG00000156482","ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]",0,"PF01248","Ribosomal_L7Ae","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"RPL31","ENSG00000071082","ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]",0,"PF01198","Ribosomal_L31e","Ribosomal protein L31e"
"RPL32","ENSG00000144713","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",0,"PF01655","Ribosomal_L32e","Ribosomal protein L32"
"RPL34","ENSG00000109475","ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]",0,"PF01199","Ribosomal_L34e","Ribosomal protein L34e"
"RPL35","ENSG00000136942","ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]",0,"PF00831","Ribosomal_L29","Ribosomal L29 protein"
"RPL35A","ENSG00000182899","ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]",0,"PF01247","Ribosomal_L35Ae","Ribosomal protein L35Ae"
"RPL36","ENSG00000130255","ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]",0,"PF01158","Ribosomal_L36e","Ribosomal protein L36e"
"RPL36A","ENSG00000241343","ribosomal protein L36a [Source:HGNC Symbol;Acc:HGNC:10359]",0,"PF00935","Ribosomal_L44","Ribosomal protein L44"
"RPL37","ENSG00000145592","ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]",0,"PF01907","Ribosomal_L37e","Ribosomal protein L37e"
"RPL37A","ENSG00000197756","ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]",0,"PF01780","Ribosomal_L37ae","Ribosomal L37ae protein family"
"RPL38","ENSG00000172809","ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]",0,"PF01781","Ribosomal_L38e","Ribosomal L38e protein family"
"RPL39","ENSG00000198918","ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]",0,"PF00832","Ribosomal_L39","Ribosomal L39 protein"
"RPL4","ENSG00000174444","ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]",0,"PF14374|PF00573","Ribos_L4_asso_C|Ribosomal_L4","60S ribosomal protein L4 C-terminal domain|Ribosomal protein L4/L1 family"
"RPL5","ENSG00000122406","ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]",0,"PF14204|PF17144","Ribosomal_L18_c","Ribosomal L18 C-terminal region"
"RPL6","ENSG00000089009","ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]",0,"PF03868|PF01159","Ribosomal_L6e_N|Ribosomal_L6e","Ribosomal protein L6, N-terminal domain|Ribosomal protein L6e"
"RPL7","ENSG00000147604","ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]",0,"PF08079|PF00327","Ribosomal_L30_N|Ribosomal_L30","Ribosomal L30 N-terminal domain|Ribosomal protein L30p/L7e"
"RPL7A","ENSG00000148303|ENSG00000280858","ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]",0,"PF01248","Ribosomal_L7Ae","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"RPL7L1","ENSG00000146223","ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370]",0,"PF08079|PF00327","Ribosomal_L30_N|Ribosomal_L30","Ribosomal L30 N-terminal domain|Ribosomal protein L30p/L7e"
"RPL8","ENSG00000161016","ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]",1,"PF00181|PF03947","Ribosomal_L2|Ribosomal_L2_C","Ribosomal Proteins L2, RNA binding domain|Ribosomal Proteins L2, C-terminal domain"
"RPL9","ENSG00000163682","ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]",0,"PF00347","Ribosomal_L6","Ribosomal protein L6"
"RPLP0","ENSG00000089157","ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]",0,"PF00466|PF00428","Ribosomal_L10|Ribosomal_60s","Ribosomal protein L10|60s Acidic ribosomal protein"
"RPLP1","ENSG00000137818","ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]",0,"PF00428","Ribosomal_60s","60s Acidic ribosomal protein"
"RPLP2","ENSG00000177600","ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]",0,"PF00428","Ribosomal_60s","60s Acidic ribosomal protein"
"RPP25","ENSG00000178718","ribonuclease P/MRP subunit p25 [Source:HGNC Symbol;Acc:HGNC:30361]",1,"PF01918","Alba","Alba"
"RPP25L","ENSG00000164967","ribonuclease P/MRP subunit p25 like [Source:HGNC Symbol;Acc:HGNC:19909]",1,"PF01918","Alba","Alba"
"RPP30","ENSG00000148688","ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]",1,"PF01876","RNase_P_p30","RNase P subunit p30"
"RPP38","ENSG00000152464","ribonuclease P/MRP subunit p38 [Source:HGNC Symbol;Acc:HGNC:30329]",0,"PF01248","Ribosomal_L7Ae","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"RPP40","ENSG00000124787","ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992]",0,"PF08584",NA,NA
"RPS10","ENSG00000124614","ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]",1,"PF03501","S10_plectin","Plectin/S10 domain"
"RPS11","ENSG00000142534","ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]",0,"PF00366|PF16205","Ribosomal_S17|Ribosomal_S17_N","Ribosomal protein S17|Ribosomal_S17 N-terminal"
"RPS12","ENSG00000112306","ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]",0,"PF01248","Ribosomal_L7Ae","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"RPS13","ENSG00000110700","ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]",0,"PF08069|PF00312","Ribosomal_S13_N|Ribosomal_S15","Ribosomal S13/S15 N-terminal domain|Ribosomal protein S15"
"RPS14","ENSG00000164587","ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387]",0,"PF00411","Ribosomal_S11","Ribosomal protein S11"
"RPS15","ENSG00000115268","ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]",0,"PF00203","Ribosomal_S19","Ribosomal protein S19"
"RPS15A","ENSG00000134419","ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]",0,"PF00410","Ribosomal_S8","Ribosomal protein S8"
"RPS16","ENSG00000105193","ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]",0,"PF00380","Ribosomal_S9","Ribosomal protein S9/S16"
"RPS17","ENSG00000182774|ENSG00000278229","ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]",0,"PF00833","Ribosomal_S17e","Ribosomal S17"
"RPS18","ENSG00000096150|ENSG00000223367|ENSG00000226225|ENSG00000227794|ENSG00000231500|ENSG00000235650","ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]",0,"PF00416","Ribosomal_S13","Ribosomal protein S13/S18"
"RPS19","ENSG00000105372","ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]",0,"PF01090","Ribosomal_S19e","Ribosomal protein S19e"
"RPS19BP1","ENSG00000187051","ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]",0,"PF15684",NA,NA
"RPS2","ENSG00000140988","ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]",0,"PF00333|PF03719","Ribosomal_S5|Ribosomal_S5_C","Ribosomal protein S5, N-terminal domain|Ribosomal protein S5, C-terminal domain"
"RPS20","ENSG00000008988","ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]",0,"PF00338","Ribosomal_S10","Ribosomal protein S10p/S20e"
"RPS21","ENSG00000171858","ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409]",0,"PF01249","Ribosomal_S21e","Ribosomal protein S21e"
"RPS23","ENSG00000186468","ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]",0,"PF00164","Ribosom_S12_S23","Ribosomal protein S12/S23"
"RPS24","ENSG00000138326","ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]",0,"PF01282","Ribosomal_S24e","Ribosomal protein S24e"
"RPS25","ENSG00000118181|ENSG00000280831","ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:10413]",0,"PF03297","Ribosomal_S25","S25 ribosomal protein"
"RPS26","ENSG00000197728","ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]",0,"PF01283","Ribosomal_S26e","Ribosomal protein S26e"
"RPS27","ENSG00000177954","ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]",0,"PF01667","Ribosomal_S27e","Ribosomal protein S27"
"RPS27A","ENSG00000143947","ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]",0,"PF00240|PF01599","ubiquitin|Ribosomal_S27","Ubiquitin family|Ribosomal protein S27a"
"RPS27L","ENSG00000185088","ribosomal protein S27 like [Source:HGNC Symbol;Acc:HGNC:18476]",0,"PF01667","Ribosomal_S27e","Ribosomal protein S27"
"RPS28","ENSG00000233927","ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:10418]",0,"PF01200","Ribosomal_S28e","Ribosomal protein S28e"
"RPS3","ENSG00000149273","ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]",1,"PF07650|PF00189","KH_2|Ribosomal_S3_C","KH domain|Ribosomal protein S3, C-terminal domain"
"RPS3A","ENSG00000145425","ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]",0,"PF01015","Ribosomal_S3Ae","Ribosomal S3Ae family"
"RPS4X","ENSG00000198034","ribosomal protein S4, X-linked [Source:HGNC Symbol;Acc:HGNC:10424]",1,"PF16121|PF01479|PF08071|PF00900|PF00467","40S_S4_C|S4|RS4NT|Ribosomal_S4e|KOW","40S ribosomal protein S4 C-terminus|S4 domain|RS4NT (NUC023) domain|Ribosomal family S4e|KOW motif"
"RPS5","ENSG00000083845","ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]",0,"PF00177","Ribosomal_S7","Ribosomal protein S7p/S5e"
"RPS6","ENSG00000137154","ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]",0,"PF01092","Ribosomal_S6e","Ribosomal protein S6e"
"RPS7","ENSG00000171863","ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]",0,"PF01251","Ribosomal_S7e","Ribosomal protein S7e"
"RPS8","ENSG00000142937","ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]",0,"PF01201","Ribosomal_S8e","Ribosomal protein S8e"
"RPS9","ENSG00000170889|ENSG00000274646|ENSG00000274950|ENSG00000278270","ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]",1,"PF00163|PF01479","Ribosomal_S4|S4","Ribosomal protein S4/S9 N-terminal domain|S4 domain"
"RPSA","ENSG00000168028","ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]",0,"PF16122|PF00318","40S_SA_C|Ribosomal_S2","40S ribosomal protein SA C-terminus|Ribosomal protein S2"
"RPUSD3","ENSG00000156990","RNA pseudouridylate synthase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28437]",1,"PF00849","PseudoU_synth_2","RNA pseudouridylate synthase"
